Conditions,Elevation,Humidity,Latitude,Location,Longitude,Pressure,Temperature,Time
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1019.49,41.57,1487556000
Clear,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1020.39,39.63,1487559600
Clear,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1020.64,39.03,1487563200
Breezy and Partly Cloudy,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1009.85,29.68,1488085200
Mostly Cloudy,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1010.63,29.41,1488088800
Clear,91.7226791381836,0.57,43.653226,"Toronto,Canada",-79.3831843,1011.18,28.05,1488092400
Clear,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1011.92,27.72,1488096000
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1012.6,27.16,1488099600
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1013.49,27.31,1488103200
Partly Cloudy,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1014.37,27.73,1488106800
Overcast,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1015.28,27.72,1488110400
Clear,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1016.21,28.8,1488114000
Clear,91.7226791381836,0.72,43.653226,"Toronto,Canada",-79.3831843,1017.02,29.06,1488117600
Overcast,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1017.47,30.82,1488121200
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1017.7,31.62,1488124800
Breezy,91.7226791381836,0.55,43.653226,"Toronto,Canada",-79.3831843,1018.12,31.23,1488128400
Mostly Cloudy,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1017.76,33.15,1488132000
Partly Cloudy,91.7226791381836,0.48,43.653226,"Toronto,Canada",-79.3831843,1017.6,34.93,1488135600
Breezy,91.7226791381836,0.49,43.653226,"Toronto,Canada",-79.3831843,1017.22,35.18,1488139200
Breezy,91.7226791381836,0.49,43.653226,"Toronto,Canada",-79.3831843,1016.74,35.72,1488142800
Breezy,91.7226791381836,0.55,43.653226,"Toronto,Canada",-79.3831843,1016.82,34.75,1488146400
Breezy,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1016.94,33.75,1488150000
Overcast,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1016.91,33.93,1488153600
Partly Cloudy,91.7226791381836,0.57,43.653226,"Toronto,Canada",-79.3831843,1017.11,34.76,1488157200
Partly Cloudy,91.7226791381836,0.59,43.653226,"Toronto,Canada",-79.3831843,1017.24,35.57,1488160800
Overcast,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1017.05,36.15,1488164400
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1016.86,36.93,1488168000
Clear,91.7226791381836,0.48,43.653226,"Toronto,Canada",-79.3831843,1041.14,14.24,1488690000
Clear,91.7226791381836,0.47,43.653226,"Toronto,Canada",-79.3831843,1041.18,13.77,1488693600
Clear,91.7226791381836,0.5,43.653226,"Toronto,Canada",-79.3831843,1041.32,12.91,1488697200
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1041.48,13.2,1488700800
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1041.4,14.17,1488704400
Clear,91.7226791381836,0.67,43.653226,"Toronto,Canada",-79.3831843,1040.93,13.28,1488708000
Clear,91.7226791381836,0.64,43.653226,"Toronto,Canada",-79.3831843,1040.48,13.87,1488711600
Clear,91.7226791381836,0.73,43.653226,"Toronto,Canada",-79.3831843,1040.68,14.26,1488715200
Clear,91.7226791381836,0.69,43.653226,"Toronto,Canada",-79.3831843,1040.33,17.15,1488718800
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1040.02,21.36,1488722400
Mostly Cloudy,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1039.54,21.84,1488726000
Clear,91.7226791381836,0.69,43.653226,"Toronto,Canada",-79.3831843,1038.97,22.25,1488729600
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1038.35,23.83,1488733200
Mostly Cloudy,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1037.45,24.57,1488736800
Partly Cloudy,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1036.4,25.57,1488740400
Clear,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1035.51,26.24,1488744000
Clear,91.7226791381836,0.6,43.653226,"Toronto,Canada",-79.3831843,1034.63,26.29,1488747600
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1033.7,26.77,1488751200
Clear,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1033.04,26.51,1488754800
Mostly Cloudy,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1032.16,27.0,1488758400
Clear,91.7226791381836,0.64,43.653226,"Toronto,Canada",-79.3831843,1031.37,28.78,1488762000
Partly Cloudy,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1030.73,29.28,1488765600
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1029.91,29.45,1488769200
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1029.29,30.44,1488772800
Clear,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1028.62,13.87,1489294800
Overcast,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1028.58,13.71,1489298400
Clear,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1028.9,13.7,1489302000
Clear,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1028.84,12.85,1489305600
Mostly Cloudy,91.7226791381836,0.5,43.653226,"Toronto,Canada",-79.3831843,1029.32,12.01,1489309200
Partly Cloudy,91.7226791381836,0.47,43.653226,"Toronto,Canada",-79.3831843,1029.81,10.7,1489312800
Clear,91.7226791381836,0.46,43.653226,"Toronto,Canada",-79.3831843,1030.03,10.11,1489316400
Clear,91.7226791381836,0.44,43.653226,"Toronto,Canada",-79.3831843,1030.37,9.93,1489320000
Clear,91.7226791381836,0.47,43.653226,"Toronto,Canada",-79.3831843,1030.7,10.47,1489323600
Clear,91.7226791381836,0.45,43.653226,"Toronto,Canada",-79.3831843,1031.11,11.68,1489327200
Clear,91.7226791381836,0.45,43.653226,"Toronto,Canada",-79.3831843,1030.79,14.57,1489330800
Partly Cloudy,91.7226791381836,0.44,43.653226,"Toronto,Canada",-79.3831843,1030.68,18.19,1489334400
Partly Cloudy,91.7226791381836,0.47,43.653226,"Toronto,Canada",-79.3831843,1030.61,18.92,1489338000
Mostly Cloudy,91.7226791381836,0.52,43.653226,"Toronto,Canada",-79.3831843,1030.46,19.66,1489341600
Clear,91.7226791381836,0.5,43.653226,"Toronto,Canada",-79.3831843,1029.95,22.26,1489345200
Partly Cloudy,91.7226791381836,0.46,43.653226,"Toronto,Canada",-79.3831843,1029.73,23.35,1489348800
Partly Cloudy,91.7226791381836,0.4,43.653226,"Toronto,Canada",-79.3831843,1029.57,23.92,1489352400
Clear,91.7226791381836,0.48,43.653226,"Toronto,Canada",-79.3831843,1029.94,23.24,1489356000
Partly Cloudy,91.7226791381836,0.42,43.653226,"Toronto,Canada",-79.3831843,1030.95,21.96,1489359600
Clear,91.7226791381836,0.47,43.653226,"Toronto,Canada",-79.3831843,1031.72,20.48,1489363200
Clear,91.7226791381836,0.52,43.653226,"Toronto,Canada",-79.3831843,1031.75,18.86,1489366800
Clear,91.7226791381836,0.52,43.653226,"Toronto,Canada",-79.3831843,1031.77,18.56,1489370400
Clear,91.7226791381836,0.52,43.653226,"Toronto,Canada",-79.3831843,1032.25,17.07,1489374000
Clear,91.7226791381836,0.91,43.653226,"Toronto,Canada",-79.3831843,1022.23,33.73,1489896000
Clear,91.7226791381836,0.8,43.653226,"Toronto,Canada",-79.3831843,1022.55,33.74,1489899600
Overcast,91.7226791381836,0.71,43.653226,"Toronto,Canada",-79.3831843,1022.74,33.1,1489903200
Clear,91.7226791381836,0.73,43.653226,"Toronto,Canada",-79.3831843,1023.02,32.17,1489906800
Clear,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1023.14,33.13,1489910400
Overcast,91.7226791381836,0.71,43.653226,"Toronto,Canada",-79.3831843,1023.96,33.55,1489914000
Clear,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1024.76,33.5,1489917600
Clear,91.7226791381836,0.67,43.653226,"Toronto,Canada",-79.3831843,1025.91,33.55,1489921200
Overcast,91.7226791381836,0.64,43.653226,"Toronto,Canada",-79.3831843,1026.69,33.9,1489924800
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1027.17,34.74,1489928400
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1027.74,35.06,1489932000
Mostly Cloudy,91.7226791381836,0.6,43.653226,"Toronto,Canada",-79.3831843,1027.69,36.67,1489935600
Partly Cloudy,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1027.71,38.42,1489939200
Partly Cloudy,91.7226791381836,0.59,43.653226,"Toronto,Canada",-79.3831843,1027.55,39.87,1489942800
Clear,91.7226791381836,0.6,43.653226,"Toronto,Canada",-79.3831843,1027.18,40.24,1489946400
Clear,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1026.71,40.89,1489950000
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1026.22,40.03,1489953600
Clear,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1025.81,39.09,1489957200
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1025.31,40.0,1489960800
Clear,91.7226791381836,0.72,43.653226,"Toronto,Canada",-79.3831843,1025.44,38.28,1489964400
Clear,91.7226791381836,0.77,43.653226,"Toronto,Canada",-79.3831843,1025.41,36.78,1489968000
Clear,91.7226791381836,0.78,43.653226,"Toronto,Canada",-79.3831843,1025.26,36.32,1489971600
Clear,91.7226791381836,0.81,43.653226,"Toronto,Canada",-79.3831843,1025.35,36.45,1489975200
Clear,91.7226791381836,0.87,43.653226,"Toronto,Canada",-79.3831843,1025.32,35.72,1489978800
Clear,91.7226791381836,0.81,43.653226,"Toronto,Canada",-79.3831843,1028.26,36.03,1490500800
Breezy,91.7226791381836,0.78,43.653226,"Toronto,Canada",-79.3831843,1027.7,35.77,1490504400
Breezy and Overcast,91.7226791381836,0.81,43.653226,"Toronto,Canada",-79.3831843,1027.17,34.96,1490508000
Breezy,91.7226791381836,0.84,43.653226,"Toronto,Canada",-79.3831843,1026.98,35.07,1490511600
Light Rain and Breezy,91.7226791381836,0.88,43.653226,"Toronto,Canada",-79.3831843,1025.75,34.65,1490515200
Breezy and Overcast,91.7226791381836,0.86,43.653226,"Toronto,Canada",-79.3831843,1025.1,35.02,1490518800
Breezy and Partly Cloudy,91.7226791381836,0.86,43.653226,"Toronto,Canada",-79.3831843,1024.43,35.2,1490522400
Breezy and Partly Cloudy,91.7226791381836,0.88,43.653226,"Toronto,Canada",-79.3831843,1024.16,35.9,1490526000
Breezy and Overcast,91.7226791381836,0.89,43.653226,"Toronto,Canada",-79.3831843,1023.82,36.18,1490529600
Breezy and Partly Cloudy,91.7226791381836,0.9,43.653226,"Toronto,Canada",-79.3831843,1022.99,36.95,1490533200
Breezy,91.7226791381836,0.91,43.653226,"Toronto,Canada",-79.3831843,1022.53,37.23,1490536800
Overcast,91.7226791381836,0.87,43.653226,"Toronto,Canada",-79.3831843,1022.33,37.48,1490540400
Breezy and Partly Cloudy,91.7226791381836,0.87,43.653226,"Toronto,Canada",-79.3831843,1021.85,37.58,1490544000
Breezy and Partly Cloudy,91.7226791381836,0.91,43.653226,"Toronto,Canada",-79.3831843,1021.22,37.66,1490547600
Breezy and Overcast,91.7226791381836,0.91,43.653226,"Toronto,Canada",-79.3831843,1020.29,37.66,1490551200
Breezy and Partly Cloudy,91.7226791381836,0.87,43.653226,"Toronto,Canada",-79.3831843,1018.76,38.8,1490554800
Breezy,91.7226791381836,0.85,43.653226,"Toronto,Canada",-79.3831843,1017.94,39.41,1490558400
Breezy,91.7226791381836,0.81,43.653226,"Toronto,Canada",-79.3831843,1017.5,40.19,1490562000
Clear,91.7226791381836,0.81,43.653226,"Toronto,Canada",-79.3831843,1016.98,41.11,1490565600
Clear,91.7226791381836,0.85,43.653226,"Toronto,Canada",-79.3831843,1016.56,40.53,1490569200
Overcast,91.7226791381836,0.86,43.653226,"Toronto,Canada",-79.3831843,1016.32,40.56,1490572800
Clear,91.7226791381836,0.86,43.653226,"Toronto,Canada",-79.3831843,1015.95,41.13,1490576400
Clear,91.7226791381836,0.86,43.653226,"Toronto,Canada",-79.3831843,1015.62,41.69,1490580000
Overcast,91.7226791381836,0.89,43.653226,"Toronto,Canada",-79.3831843,1015.21,42.74,1490583600
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1020.44,39.49,1491105600
Partly Cloudy,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1020.38,38.21,1491109200
Mostly Cloudy,91.7226791381836,0.71,43.653226,"Toronto,Canada",-79.3831843,1020.4,38.51,1491112800
Partly Cloudy,91.7226791381836,0.71,43.653226,"Toronto,Canada",-79.3831843,1020.45,38.08,1491116400
Partly Cloudy,91.7226791381836,0.71,43.653226,"Toronto,Canada",-79.3831843,1020.39,37.55,1491120000
Mostly Cloudy,91.7226791381836,0.69,43.653226,"Toronto,Canada",-79.3831843,1020.34,38.1,1491123600
Partly Cloudy,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1020.48,38.81,1491127200
Partly Cloudy,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1020.73,38.34,1491130800
Clear,91.7226791381836,0.69,43.653226,"Toronto,Canada",-79.3831843,1020.93,39.23,1491134400
Clear,91.7226791381836,0.59,43.653226,"Toronto,Canada",-79.3831843,1021.18,44.5,1491138000
Clear,91.7226791381836,0.55,43.653226,"Toronto,Canada",-79.3831843,1021.51,48.8,1491141600
Partly Cloudy,91.7226791381836,0.5,43.653226,"Toronto,Canada",-79.3831843,1021.33,52.68,1491145200
Clear,91.7226791381836,0.44,43.653226,"Toronto,Canada",-79.3831843,1020.73,55.98,1491148800
Partly Cloudy,91.7226791381836,0.41,43.653226,"Toronto,Canada",-79.3831843,1020.2,57.46,1491152400
Mostly Cloudy,91.7226791381836,0.48,43.653226,"Toronto,Canada",-79.3831843,1019.92,55.6,1491156000
Clear,91.7226791381836,0.45,43.653226,"Toronto,Canada",-79.3831843,1019.56,57.92,1491159600
Partly Cloudy,91.7226791381836,0.37,43.653226,"Toronto,Canada",-79.3831843,1018.9,60.17,1491163200
Mostly Cloudy,91.7226791381836,0.39,43.653226,"Toronto,Canada",-79.3831843,1018.46,59.66,1491166800
Clear,91.7226791381836,0.37,43.653226,"Toronto,Canada",-79.3831843,1018.29,59.39,1491170400
Clear,91.7226791381836,0.4,43.653226,"Toronto,Canada",-79.3831843,1018.28,57.8,1491174000
Clear,91.7226791381836,0.46,43.653226,"Toronto,Canada",-79.3831843,1018.02,55.76,1491177600
Clear,91.7226791381836,0.54,43.653226,"Toronto,Canada",-79.3831843,1018.42,51.65,1491181200
Partly Cloudy,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1018.54,50.32,1491184800
Clear,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1019.0,49.55,1491188400
Clear,91.7226791381836,0.67,43.653226,"Toronto,Canada",-79.3831843,1015.75,42.94,1491710400
Clear,91.7226791381836,0.64,43.653226,"Toronto,Canada",-79.3831843,1015.66,43.22,1491714000
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1015.67,41.3,1491717600
Clear,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1015.47,41.05,1491721200
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1016.09,40.53,1491724800
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1016.44,39.68,1491728400
Clear,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1016.55,39.59,1491732000
Clear,91.7226791381836,0.65,43.653226,"Toronto,Canada",-79.3831843,1016.88,39.87,1491735600
Mostly Cloudy,91.7226791381836,0.53,43.653226,"Toronto,Canada",-79.3831843,1017.24,43.47,1491739200
Clear,91.7226791381836,0.48,43.653226,"Toronto,Canada",-79.3831843,1017.01,46.29,1491742800
Partly Cloudy,91.7226791381836,0.49,43.653226,"Toronto,Canada",-79.3831843,1016.77,48.89,1491746400
Mostly Cloudy,91.7226791381836,0.42,43.653226,"Toronto,Canada",-79.3831843,1016.44,53.13,1491750000
Partly Cloudy,91.7226791381836,0.43,43.653226,"Toronto,Canada",-79.3831843,1016.22,55.31,1491753600
Clear,91.7226791381836,0.4,43.653226,"Toronto,Canada",-79.3831843,1015.63,57.45,1491757200
Partly Cloudy,91.7226791381836,0.39,43.653226,"Toronto,Canada",-79.3831843,1015.38,59.89,1491760800
Clear,91.7226791381836,0.39,43.653226,"Toronto,Canada",-79.3831843,1014.89,59.71,1491764400
Partly Cloudy,91.7226791381836,0.4,43.653226,"Toronto,Canada",-79.3831843,1014.24,60.36,1491768000
Partly Cloudy,91.7226791381836,0.35,43.653226,"Toronto,Canada",-79.3831843,1013.63,62.27,1491771600
Partly Cloudy,91.7226791381836,0.35,43.653226,"Toronto,Canada",-79.3831843,1013.4,62.99,1491775200
Clear,91.7226791381836,0.42,43.653226,"Toronto,Canada",-79.3831843,1013.15,59.71,1491778800
Clear,91.7226791381836,0.46,43.653226,"Toronto,Canada",-79.3831843,1012.83,56.22,1491782400
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1012.9,53.18,1491786000
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1013.21,52.72,1491789600
Clear,91.7226791381836,0.54,43.653226,"Toronto,Canada",-79.3831843,1013.49,52.2,1491793200
Partly Cloudy,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1010.71,59.28,1492315200
Clear,91.7226791381836,0.73,43.653226,"Toronto,Canada",-79.3831843,1010.39,57.77,1492318800
Clear,91.7226791381836,0.72,43.653226,"Toronto,Canada",-79.3831843,1009.95,56.69,1492322400
Partly Cloudy,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1009.62,57.06,1492326000
Partly Cloudy,91.7226791381836,0.7,43.653226,"Toronto,Canada",-79.3831843,1009.21,57.98,1492329600
Mostly Cloudy,91.7226791381836,0.66,43.653226,"Toronto,Canada",-79.3831843,1008.87,58.69,1492333200
Clear,91.7226791381836,0.69,43.653226,"Toronto,Canada",-79.3831843,1008.78,57.6,1492336800
Partly Cloudy,91.7226791381836,0.73,43.653226,"Toronto,Canada",-79.3831843,1008.84,55.78,1492340400
Mostly Cloudy,91.7226791381836,0.68,43.653226,"Toronto,Canada",-79.3831843,1008.36,58.36,1492344000
Clear,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1007.93,60.5,1492347600
Breezy and Partly Cloudy,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1006.88,63.75,1492351200
Clear,91.7226791381836,0.6,43.653226,"Toronto,Canada",-79.3831843,1006.2,63.95,1492354800
Breezy and Partly Cloudy,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1005.73,67.67,1492358400
Windy and Partly Cloudy,91.7226791381836,0.53,43.653226,"Toronto,Canada",-79.3831843,1006.08,70.1,1492362000
Breezy and Mostly Cloudy,91.7226791381836,0.57,43.653226,"Toronto,Canada",-79.3831843,1006.55,68.31,1492365600
Breezy and Partly Cloudy,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1006.78,70.35,1492369200
Partly Cloudy,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1007.16,69.01,1492372800
Breezy and Mostly Cloudy,91.7226791381836,0.57,43.653226,"Toronto,Canada",-79.3831843,1007.62,69.31,1492376400
Breezy and Partly Cloudy,91.7226791381836,0.59,43.653226,"Toronto,Canada",-79.3831843,1008.05,68.03,1492380000
Partly Cloudy,91.7226791381836,0.58,43.653226,"Toronto,Canada",-79.3831843,1008.22,67.81,1492383600
Partly Cloudy,91.7226791381836,0.64,43.653226,"Toronto,Canada",-79.3831843,1008.78,65.64,1492387200
Partly Cloudy,91.7226791381836,0.78,43.653226,"Toronto,Canada",-79.3831843,1010.12,62.83,1492390800
Partly Cloudy,91.7226791381836,0.74,43.653226,"Toronto,Canada",-79.3831843,1011.33,59.31,1492394400
Partly Cloudy,91.7226791381836,0.78,43.653226,"Toronto,Canada",-79.3831843,1012.17,54.32,1492398000
Clear,91.7226791381836,0.49,43.653226,"Toronto,Canada",-79.3831843,1019.6,46.08,1492920000
Clear,91.7226791381836,0.54,43.653226,"Toronto,Canada",-79.3831843,1019.83,45.15,1492923600
Clear,91.7226791381836,0.63,43.653226,"Toronto,Canada",-79.3831843,1019.63,42.81,1492927200
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1019.24,42.0,1492930800
Clear,91.7226791381836,0.61,43.653226,"Toronto,Canada",-79.3831843,1018.98,41.47,1492934400
Clear,91.7226791381836,0.67,43.653226,"Toronto,Canada",-79.3831843,1018.97,39.94,1492938000
Clear,91.7226791381836,0.72,43.653226,"Toronto,Canada",-79.3831843,1019.11,39.91,1492941600
Clear,91.7226791381836,0.73,43.653226,"Toronto,Canada",-79.3831843,1019.73,40.09,1492945200
Clear,91.7226791381836,0.62,43.653226,"Toronto,Canada",-79.3831843,1019.94,44.76,1492948800
Clear,91.7226791381836,0.56,43.653226,"Toronto,Canada",-79.3831843,1020.02,48.3,1492952400
Clear,91.7226791381836,0.53,43.653226,"Toronto,Canada",-79.3831843,1019.86,50.46,1492956000
Clear,91.7226791381836,0.6,43.653226,"Toronto,Canada",-79.3831843,1019.72,51.96,1492959600
Clear,91.7226791381836,0.54,43.653226,"Toronto,Canada",-79.3831843,1019.47,54.99,1492963200
Clear,91.7226791381836,0.51,43.653226,"Toronto,Canada",-79.3831843,1018.75,56.64,1492966800
Clear,91.7226791381836,0.43,43.653226,"Toronto,Canada",-79.3831843,1017.76,59.69,1492970400
Clear,91.7226791381836,0.39,43.653226,"Toronto,Canada",-79.3831843,1016.92,62.24,1492974000
Clear,91.7226791381836,0.38,43.653226,"Toronto,Canada",-79.3831843,1016.34,63.1,1492977600
